Instancia,Inicial,Iteraciones,ItEfectivas,CantMemoria,PorcentajeVecindad,Aspirar,Tabu,Algoritmo,Time,Impacto,Optimo,N,Gap
CMI_n20.in,WP,500,500,5,20,False,TSC-C,TSC-C-WP,7182.599999999999,24,25,20,0.04
CMI_n20.in,WP,500,500,20,20,True,TSC-C,TSC-C-WP,5892.179999999999,24,25,20,0.04
CMI_n20.in,WP,500,500,20,20,False,TSC-C,TSC-C-WP,6776.360000000001,24,25,20,0.04
CMI_n20.in,WP,500,500,35,20,True,TSC-C,TSC-C-WP,6448.419999999999,24,25,20,0.04
CMI_n20.in,WP,500,500,35,20,False,TSC-C,TSC-C-WP,6619.7699999999995,24,25,20,0.04
CMI_n20.in,WP,500,244,50,20,True,TSC-C,TSC-C-WP,3607.39,24,25,20,0.04
CMI_n20.in,WP,500,244,50,20,False,TSC-C,TSC-C-WP,3692.21,24,25,20,0.04
CMI_n20.in,WP,500,240,100,20,True,TSC-C,TSC-C-WP,4433.54,24,25,20,0.04
CMI_n20.in,WP,500,240,100,20,False,TSC-C,TSC-C-WP,4349.69,24,25,20,0.04
CMI_n20.in,WP,500,240,200,20,True,TSC-C,TSC-C-WP,5143.51,24,25,20,0.04
CMI_n20.in,WP,500,240,200,20,False,TSC-C,TSC-C-WP,4871.7300000000005,24,25,20,0.04
CMI_n20.in,WP,500,240,300,20,True,TSC-C,TSC-C-WP,5385.81,24,25,20,0.04
CMI_n20.in,WP,500,240,300,20,False,TSC-C,TSC-C-WP,4997.72,24,25,20,0.04
CMI_n20.in,WP,500,240,400,20,True,TSC-C,TSC-C-WP,5270.82,24,25,20,0.04
CMI_n20.in,WP,500,240,400,20,False,TSC-C,TSC-C-WP,7320.67,24,25,20,0.04
CMI_n20.in,WP,500,240,500,20,True,TSC-C,TSC-C-WP,5462.44,24,25,20,0.04
CMI_n20.in,WP,500,240,500,20,False,TSC-C,TSC-C-WP,5476.47,24,25,20,0.04
CMI_n20.in,WP,700,700,5,20,True,TSC-C,TSC-C-WP,8256.89,24,25,20,0.04
CMI_n20.in,WP,700,700,5,20,False,TSC-C,TSC-C-WP,7495.320000000001,24,25,20,0.04
CMI_n20.in,WP,700,700,20,20,True,TSC-C,TSC-C-WP,8528.1,24,25,20,0.04
CMI_n20.in,WP,700,700,20,20,False,TSC-C,TSC-C-WP,8414.83,24,25,20,0.04
CMI_n20.in,WP,700,700,35,20,True,TSC-C,TSC-C-WP,10392.2,24,25,20,0.04
CMI_n20.in,WP,700,700,35,20,False,TSC-C,TSC-C-WP,9392.810000000001,24,25,20,0.04
CMI_n20.in,WP,700,244,50,20,True,TSC-C,TSC-C-WP,3689.0499999999997,24,25,20,0.04
CMI_n20.in,WP,700,244,50,20,False,TSC-C,TSC-C-WP,3656.04,24,25,20,0.04
CMI_n20.in,WP,700,240,100,20,True,TSC-C,TSC-C-WP,4034.51,24,25,20,0.04
CMI_n20.in,WP,700,240,100,20,False,TSC-C,TSC-C-WP,5067.9,24,25,20,0.04
CMI_n20.in,WP,700,240,200,20,True,TSC-C,TSC-C-WP,5379.85,24,25,20,0.04
CMI_n20.in,WP,700,240,200,20,False,TSC-C,TSC-C-WP,5080.110000000001,24,25,20,0.04
CMI_n20.in,WP,700,240,300,20,True,TSC-C,TSC-C-WP,5412.17,24,25,20,0.04
CMI_n20.in,WP,700,240,300,20,False,TSC-C,TSC-C-WP,6148.4800000000005,24,25,20,0.04
CMI_n20.in,WP,700,240,400,20,True,TSC-C,TSC-C-WP,5419.780000000001,24,25,20,0.04
CMI_n20.in,WP,700,240,400,20,False,TSC-C,TSC-C-WP,5404.02,24,25,20,0.04
CMI_n20.in,WP,700,240,500,20,True,TSC-C,TSC-C-WP,5525.76,24,25,20,0.04
CMI_n20.in,WP,700,240,500,20,False,TSC-C,TSC-C-WP,5482.46,24,25,20,0.04
CMI_n20.in,WP,100,100,5,25,True,TSC-C,TSC-C-WP,1058.95,23,25,20,0.08
CMI_n20.in,WP,100,100,5,25,False,TSC-C,TSC-C-WP,1074.6299999999999,23,25,20,0.08
CMI_n20.in,WP,100,100,20,25,True,TSC-C,TSC-C-WP,1131.84,23,25,20,0.08
CMI_n20.in,WP,100,100,20,25,False,TSC-C,TSC-C-WP,1041.1,23,25,20,0.08
CMI_n20.in,WP,100,100,35,25,True,TSC-C,TSC-C-WP,1194.1699999999998,23,25,20,0.08
CMI_n20.in,WP,100,100,35,25,False,TSC-C,TSC-C-WP,1143.5900000000001,23,25,20,0.08
CMI_n20.in,WP,100,100,50,25,True,TSC-C,TSC-C-WP,1466.76,23,25,20,0.08
CMI_n20.in,WP,100,100,50,25,False,TSC-C,TSC-C-WP,1369.92,23,25,20,0.08
CMI_n20.in,WP,100,100,100,25,True,TSC-C,TSC-C-WP,1505.85,23,25,20,0.08
CMI_n20.in,WP,100,100,100,25,False,TSC-C,TSC-C-WP,1409.0,23,25,20,0.08
CMI_n20.in,WP,300,300,5,25,True,TSC-C,TSC-C-WP,2653.39,23,25,20,0.08
CMI_n20.in,WP,300,300,5,25,False,TSC-C,TSC-C-WP,2658.94,23,25,20,0.08
CMI_n20.in,WP,300,119,20,25,True,TSC-C,TSC-C-WP,1329.0900000000001,23,25,20,0.08
CMI_n20.in,WP,300,119,20,25,False,TSC-C,TSC-C-WP,1376.9499999999998,23,25,20,0.08
CMI_n20.in,WP,300,119,35,25,True,TSC-C,TSC-C-WP,1408.67,23,25,20,0.08
CMI_n20.in,WP,300,119,35,25,False,TSC-C,TSC-C-WP,1309.6699999999998,23,25,20,0.08
CMI_n20.in,WP,300,119,50,25,True,TSC-C,TSC-C-WP,1633.48,23,25,20,0.08
CMI_n20.in,WP,300,119,50,25,False,TSC-C,TSC-C-WP,1578.98,23,25,20,0.08
CMI_n20.in,WP,300,119,100,25,True,TSC-C,TSC-C-WP,1701.17,23,25,20,0.08
CMI_n20.in,WP,300,119,100,25,False,TSC-C,TSC-C-WP,1656.81,23,25,20,0.08
CMI_n20.in,WP,300,119,200,25,True,TSC-C,TSC-C-WP,1875.3899999999999,23,25,20,0.08
CMI_n20.in,WP,300,119,200,25,False,TSC-C,TSC-C-WP,1818.59,23,25,20,0.08
CMI_n20.in,WP,300,119,300,25,True,TSC-C,TSC-C-WP,1909.91,23,25,20,0.08
CMI_n20.in,WP,300,119,300,25,False,TSC-C,TSC-C-WP,1952.65,23,25,20,0.08
CMI_n20.in,WP,500,500,5,25,True,TSC-C,TSC-C-WP,4164.900000000001,23,25,20,0.08
CMI_n20.in,WP,500,500,5,25,False,TSC-C,TSC-C-WP,4943.63,23,25,20,0.08
CMI_n20.in,WP,500,119,20,25,True,TSC-C,TSC-C-WP,1270.32,23,25,20,0.08
CMI_n20.in,WP,500,119,20,25,False,TSC-C,TSC-C-WP,1356.88,23,25,20,0.08
CMI_n20.in,WP,500,119,35,25,True,TSC-C,TSC-C-WP,1304.4199999999998,23,25,20,0.08
CMI_n20.in,WP,500,119,35,25,False,TSC-C,TSC-C-WP,1346.83,23,25,20,0.08
CMI_n20.in,WP,500,119,50,25,True,TSC-C,TSC-C-WP,1608.35,23,25,20,0.08
CMI_n20.in,WP,500,119,50,25,False,TSC-C,TSC-C-WP,1597.69,23,25,20,0.08
CMI_n20.in,WP,500,119,100,25,True,TSC-C,TSC-C-WP,1642.78,23,25,20,0.08
CMI_n20.in,WP,500,119,100,25,False,TSC-C,TSC-C-WP,1727.8400000000001,23,25,20,0.08
CMI_n20.in,WP,500,119,200,25,True,TSC-C,TSC-C-WP,1913.3700000000001,23,25,20,0.08
CMI_n20.in,WP,500,119,200,25,False,TSC-C,TSC-C-WP,1888.71,23,25,20,0.08
CMI_n20.in,WP,500,119,300,25,True,TSC-C,TSC-C-WP,2307.6,23,25,20,0.08
CMI_n20.in,WP,500,119,300,25,False,TSC-C,TSC-C-WP,1999.9199999999998,23,25,20,0.08
CMI_n20.in,WP,500,119,400,25,True,TSC-C,TSC-C-WP,2015.0100000000002,23,25,20,0.08
CMI_n20.in,WP,500,119,400,25,False,TSC-C,TSC-C-WP,1997.75,23,25,20,0.08
CMI_n20.in,WP,500,119,500,25,True,TSC-C,TSC-C-WP,2050.7,23,25,20,0.08
CMI_n20.in,WP,500,119,500,25,False,TSC-C,TSC-C-WP,2158.8500000000004,23,25,20,0.08
CMI_n20.in,WP,700,700,5,25,True,TSC-C,TSC-C-WP,5835.950000000001,23,25,20,0.08
CMI_n20.in,WP,700,700,5,25,False,TSC-C,TSC-C-WP,5833.54,23,25,20,0.08
CMI_n20.in,WP,700,119,20,25,True,TSC-C,TSC-C-WP,1700.5900000000001,23,25,20,0.08
CMI_n20.in,WP,700,119,20,25,False,TSC-C,TSC-C-WP,1392.1,23,25,20,0.08
CMI_n20.in,WP,700,119,35,25,True,TSC-C,TSC-C-WP,1489.4099999999999,23,25,20,0.08
CMI_n20.in,WP,700,119,35,25,False,TSC-C,TSC-C-WP,1334.52,23,25,20,0.08
CMI_n20.in,WP,700,119,50,25,True,TSC-C,TSC-C-WP,1639.65,23,25,20,0.08
CMI_n20.in,WP,700,119,50,25,False,TSC-C,TSC-C-WP,1526.81,23,25,20,0.08
CMI_n20.in,WP,700,119,100,25,True,TSC-C,TSC-C-WP,1797.62,23,25,20,0.08
CMI_n20.in,WP,700,119,100,25,False,TSC-C,TSC-C-WP,1897.5500000000002,23,25,20,0.08
CMI_n20.in,WP,700,119,200,25,True,TSC-C,TSC-C-WP,1846.04,23,25,20,0.08
CMI_n20.in,WP,700,119,200,25,False,TSC-C,TSC-C-WP,1926.28,23,25,20,0.08
CMI_n20.in,WP,700,119,300,25,True,TSC-C,TSC-C-WP,1886.26,23,25,20,0.08
CMI_n20.in,WP,700,119,300,25,False,TSC-C,TSC-C-WP,2227.63,23,25,20,0.08
CMI_n20.in,WP,700,119,400,25,True,TSC-C,TSC-C-WP,2044.95,23,25,20,0.08
CMI_n20.in,WP,700,119,400,25,False,TSC-C,TSC-C-WP,1945.8200000000002,23,25,20,0.08
CMI_n20.in,WP,700,119,500,25,True,TSC-C,TSC-C-WP,2008.9899999999998,23,25,20,0.08
CMI_n20.in,WP,700,119,500,25,False,TSC-C,TSC-C-WP,2086.35,23,25,20,0.08
CMI_n20.in,WP,100,100,5,30,True,TSC-C,TSC-C-WP,766.304,24,25,20,0.04
CMI_n20.in,WP,100,100,5,30,False,TSC-C,TSC-C-WP,853.638,24,25,20,0.04
CMI_n20.in,WP,100,25,20,30,True,TSC-C,TSC-C-WP,447.772,24,25,20,0.04
CMI_n20.in,WP,100,25,20,30,False,TSC-C,TSC-C-WP,417.39300000000003,24,25,20,0.04
CMI_n20.in,WP,100,25,35,30,True,TSC-C,TSC-C-WP,420.792,24,25,20,0.04
CMI_n20.in,WP,100,25,35,30,False,TSC-C,TSC-C-WP,460.663,24,25,20,0.04
CMI_n20.in,WP,100,25,50,30,True,TSC-C,TSC-C-WP,470.829,24,25,20,0.04
CMI_n20.in,WP,100,25,50,30,False,TSC-C,TSC-C-WP,494.053,24,25,20,0.04
CMI_n20.in,WP,100,25,100,30,True,TSC-C,TSC-C-WP,548.376,24,25,20,0.04
CMI_n20.in,WP,100,25,100,30,False,TSC-C,TSC-C-WP,508.36,24,25,20,0.04
CMI_n20.in,WP,300,300,5,30,True,TSC-C,TSC-C-WP,1909.88,24,25,20,0.04
CMI_n20.in,WP,300,300,5,30,False,TSC-C,TSC-C-WP,1958.06,24,25,20,0.04
CMI_n20.in,WP,300,25,20,30,True,TSC-C,TSC-C-WP,435.765,24,25,20,0.04
CMI_n20.in,WP,300,25,20,30,False,TSC-C,TSC-C-WP,450.531,24,25,20,0.04
CMI_n20.in,WP,300,25,35,30,True,TSC-C,TSC-C-WP,433.809,24,25,20,0.04
CMI_n20.in,WP,300,25,35,30,False,TSC-C,TSC-C-WP,436.772,24,25,20,0.04
CMI_n20.in,WP,300,25,50,30,True,TSC-C,TSC-C-WP,518.79,24,25,20,0.04
CMI_n20.in,WP,300,25,50,30,False,TSC-C,TSC-C-WP,442.207,24,25,20,0.04
CMI_n20.in,WP,300,25,100,30,True,TSC-C,TSC-C-WP,478.774,24,25,20,0.04
CMI_n20.in,WP,300,25,100,30,False,TSC-C,TSC-C-WP,472.157,24,25,20,0.04
CMI_n20.in,WP,300,25,200,30,True,TSC-C,TSC-C-WP,478.32599999999996,24,25,20,0.04
CMI_n20.in,WP,300,25,200,30,False,TSC-C,TSC-C-WP,550.605,24,25,20,0.04
CMI_n20.in,WP,300,25,300,30,True,TSC-C,TSC-C-WP,515.1419999999999,24,25,20,0.04
CMI_n20.in,WP,300,25,300,30,False,TSC-C,TSC-C-WP,509.132,24,25,20,0.04
CMI_n20.in,WP,500,500,5,30,True,TSC-C,TSC-C-WP,3024.9100000000003,24,25,20,0.04
CMI_n20.in,WP,500,500,5,30,False,TSC-C,TSC-C-WP,2974.5099999999998,24,25,20,0.04
CMI_n20.in,WP,500,25,20,30,True,TSC-C,TSC-C-WP,482.723,24,25,20,0.04
CMI_n20.in,WP,500,25,20,30,False,TSC-C,TSC-C-WP,450.741,24,25,20,0.04
CMI_n20.in,WP,500,25,35,30,True,TSC-C,TSC-C-WP,426.161,24,25,20,0.04
CMI_n20.in,WP,500,25,35,30,False,TSC-C,TSC-C-WP,419.628,24,25,20,0.04
CMI_n20.in,WP,500,25,50,30,True,TSC-C,TSC-C-WP,453.769,24,25,20,0.04
CMI_n20.in,WP,500,25,50,30,False,TSC-C,TSC-C-WP,483.107,24,25,20,0.04
CMI_n20.in,WP,500,25,100,30,True,TSC-C,TSC-C-WP,457.063,24,25,20,0.04
CMI_n20.in,WP,500,25,100,30,False,TSC-C,TSC-C-WP,499.73699999999997,24,25,20,0.04
CMI_n20.in,WP,500,25,200,30,True,TSC-C,TSC-C-WP,544.115,24,25,20,0.04
CMI_n20.in,WP,500,25,200,30,False,TSC-C,TSC-C-WP,473.16200000000003,24,25,20,0.04
CMI_n20.in,WP,500,25,300,30,True,TSC-C,TSC-C-WP,617.53,24,25,20,0.04
CMI_n20.in,WP,500,25,300,30,False,TSC-C,TSC-C-WP,564.501,24,25,20,0.04
CMI_n20.in,WP,500,25,400,30,True,TSC-C,TSC-C-WP,880.365,24,25,20,0.04
CMI_n20.in,WP,500,25,400,30,False,TSC-C,TSC-C-WP,550.292,24,25,20,0.04
CMI_n20.in,WP,500,25,500,30,True,TSC-C,TSC-C-WP,583.539,24,25,20,0.04
CMI_n20.in,WP,500,25,500,30,False,TSC-C,TSC-C-WP,573.641,24,25,20,0.04
CMI_n20.in,WP,700,700,5,30,True,TSC-C,TSC-C-WP,4145.7,24,25,20,0.04
CMI_n20.in,WP,700,700,5,30,False,TSC-C,TSC-C-WP,4125.91,24,25,20,0.04
CMI_n20.in,WP,700,25,20,30,True,TSC-C,TSC-C-WP,436.851,24,25,20,0.04
CMI_n20.in,WP,700,25,20,30,False,TSC-C,TSC-C-WP,414.08099999999996,24,25,20,0.04
CMI_n20.in,WP,700,25,35,30,True,TSC-C,TSC-C-WP,424.152,24,25,20,0.04
CMI_n20.in,WP,700,25,35,30,False,TSC-C,TSC-C-WP,414.736,24,25,20,0.04
CMI_n20.in,WP,700,25,50,30,True,TSC-C,TSC-C-WP,475.04600000000005,24,25,20,0.04
CMI_n20.in,WP,700,25,50,30,False,TSC-C,TSC-C-WP,503.058,24,25,20,0.04
CMI_n20.in,WP,700,25,100,30,True,TSC-C,TSC-C-WP,468.416,24,25,20,0.04
CMI_n20.in,WP,700,25,100,30,False,TSC-C,TSC-C-WP,518.0630000000001,24,25,20,0.04
CMI_n20.in,WP,700,25,200,30,True,TSC-C,TSC-C-WP,491.261,24,25,20,0.04
CMI_n20.in,WP,700,25,200,30,False,TSC-C,TSC-C-WP,513.0989999999999,24,25,20,0.04
CMI_n20.in,WP,700,25,300,30,True,TSC-C,TSC-C-WP,518.791,24,25,20,0.04
CMI_n20.in,WP,700,25,300,30,False,TSC-C,TSC-C-WP,548.6370000000001,24,25,20,0.04
CMI_n20.in,WP,700,25,400,30,True,TSC-C,TSC-C-WP,542.965,24,25,20,0.04
CMI_n20.in,WP,700,25,400,30,False,TSC-C,TSC-C-WP,530.522,24,25,20,0.04
CMI_n20.in,WP,700,25,500,30,True,TSC-C,TSC-C-WP,567.592,24,25,20,0.04
CMI_n20.in,WP,700,25,500,30,False,TSC-C,TSC-C-WP,657.697,24,25,20,0.04
CMI_n20.in,WP,100,100,5,40,True,TSC-C,TSC-C-WP,810.461,24,25,20,0.04
CMI_n20.in,WP,100,100,5,40,False,TSC-C,TSC-C-WP,736.573,24,25,20,0.04
CMI_n20.in,WP,100,20,20,40,True,TSC-C,TSC-C-WP,320.101,24,25,20,0.04
CMI_n20.in,WP,100,20,20,40,False,TSC-C,TSC-C-WP,318.046,24,25,20,0.04
CMI_n20.in,WP,100,20,35,40,True,TSC-C,TSC-C-WP,330.018,24,25,20,0.04
CMI_n20.in,WP,100,20,35,40,False,TSC-C,TSC-C-WP,364.50300000000004,24,25,20,0.04
CMI_n20.in,WP,100,20,50,40,True,TSC-C,TSC-C-WP,345.134,24,25,20,0.04
CMI_n20.in,WP,100,20,50,40,False,TSC-C,TSC-C-WP,327.53900000000004,24,25,20,0.04
CMI_n20.in,WP,100,20,100,40,True,TSC-C,TSC-C-WP,341.408,24,25,20,0.04
CMI_n20.in,WP,100,20,100,40,False,TSC-C,TSC-C-WP,386.30199999999996,24,25,20,0.04
CMI_n20.in,WP,300,300,5,40,True,TSC-C,TSC-C-WP,1951.14,24,25,20,0.04
CMI_n20.in,WP,300,300,5,40,False,TSC-C,TSC-C-WP,1936.75,24,25,20,0.04
CMI_n20.in,WP,300,20,20,40,True,TSC-C,TSC-C-WP,301.47400000000005,24,25,20,0.04
CMI_n20.in,WP,300,20,20,40,False,TSC-C,TSC-C-WP,339.25100000000003,24,25,20,0.04
CMI_n20.in,WP,300,20,35,40,True,TSC-C,TSC-C-WP,349.774,24,25,20,0.04
CMI_n20.in,WP,300,20,35,40,False,TSC-C,TSC-C-WP,316.909,24,25,20,0.04
CMI_n20.in,WP,300,20,50,40,True,TSC-C,TSC-C-WP,323.924,24,25,20,0.04
CMI_n20.in,WP,300,20,50,40,False,TSC-C,TSC-C-WP,351.024,24,25,20,0.04
CMI_n20.in,WP,300,20,100,40,True,TSC-C,TSC-C-WP,354.872,24,25,20,0.04
CMI_n20.in,WP,300,20,100,40,False,TSC-C,TSC-C-WP,355.166,24,25,20,0.04
CMI_n20.in,WP,300,20,200,40,True,TSC-C,TSC-C-WP,427.425,24,25,20,0.04
CMI_n20.in,WP,300,20,200,40,False,TSC-C,TSC-C-WP,551.7379999999999,24,25,20,0.04
CMI_n20.in,WP,300,20,300,40,True,TSC-C,TSC-C-WP,461.382,24,25,20,0.04
CMI_n20.in,WP,300,20,300,40,False,TSC-C,TSC-C-WP,510.04400000000004,24,25,20,0.04
CMI_n20.in,WP,500,500,5,40,True,TSC-C,TSC-C-WP,3060.2599999999998,24,25,20,0.04
CMI_n20.in,WP,500,500,5,40,False,TSC-C,TSC-C-WP,3003.94,24,25,20,0.04
CMI_n20.in,WP,500,20,20,40,True,TSC-C,TSC-C-WP,335.75100000000003,24,25,20,0.04
CMI_n20.in,WP,500,20,20,40,False,TSC-C,TSC-C-WP,330.756,24,25,20,0.04
CMI_n20.in,WP,500,20,35,40,True,TSC-C,TSC-C-WP,320.93300000000005,24,25,20,0.04
CMI_n20.in,WP,500,20,35,40,False,TSC-C,TSC-C-WP,308.29499999999996,24,25,20,0.04
CMI_n20.in,WP,500,20,50,40,True,TSC-C,TSC-C-WP,366.585,24,25,20,0.04
CMI_n20.in,WP,500,20,50,40,False,TSC-C,TSC-C-WP,353.874,24,25,20,0.04
CMI_n20.in,WP,500,20,100,40,True,TSC-C,TSC-C-WP,369.23,24,25,20,0.04
CMI_n20.in,WP,500,20,100,40,False,TSC-C,TSC-C-WP,349.618,24,25,20,0.04
CMI_n20.in,WP,500,20,200,40,True,TSC-C,TSC-C-WP,351.41299999999995,24,25,20,0.04
CMI_n20.in,WP,500,20,200,40,False,TSC-C,TSC-C-WP,394.44800000000004,24,25,20,0.04
CMI_n20.in,WP,500,20,300,40,True,TSC-C,TSC-C-WP,393.77,24,25,20,0.04
CMI_n20.in,WP,500,20,300,40,False,TSC-C,TSC-C-WP,399.285,24,25,20,0.04
CMI_n20.in,WP,500,20,400,40,True,TSC-C,TSC-C-WP,406.451,24,25,20,0.04
CMI_n20.in,WP,500,20,400,40,False,TSC-C,TSC-C-WP,411.221,24,25,20,0.04
CMI_n20.in,WP,500,20,500,40,True,TSC-C,TSC-C-WP,417.394,24,25,20,0.04
CMI_n20.in,WP,500,20,500,40,False,TSC-C,TSC-C-WP,449.70500000000004,24,25,20,0.04
CMI_n20.in,WP,700,700,5,40,True,TSC-C,TSC-C-WP,4041.6400000000003,24,25,20,0.04
CMI_n20.in,WP,700,700,5,40,False,TSC-C,TSC-C-WP,5303.46,24,25,20,0.04
CMI_n20.in,WP,700,20,20,40,True,TSC-C,TSC-C-WP,316.239,24,25,20,0.04
CMI_n20.in,WP,700,20,20,40,False,TSC-C,TSC-C-WP,320.386,24,25,20,0.04
CMI_n20.in,WP,700,20,35,40,True,TSC-C,TSC-C-WP,313.955,24,25,20,0.04
CMI_n20.in,WP,700,20,35,40,False,TSC-C,TSC-C-WP,444.849,24,25,20,0.04
CMI_n20.in,WP,700,20,50,40,True,TSC-C,TSC-C-WP,378.002,24,25,20,0.04
CMI_n20.in,WP,700,20,50,40,False,TSC-C,TSC-C-WP,362.582,24,25,20,0.04
CMI_n20.in,WP,700,20,100,40,True,TSC-C,TSC-C-WP,356.772,24,25,20,0.04
CMI_n20.in,WP,700,20,100,40,False,TSC-C,TSC-C-WP,385.142,24,25,20,0.04
CMI_n20.in,WP,700,20,200,40,True,TSC-C,TSC-C-WP,369.239,24,25,20,0.04
CMI_n20.in,WP,700,20,200,40,False,TSC-C,TSC-C-WP,364.197,24,25,20,0.04
CMI_n20.in,WP,700,20,300,40,True,TSC-C,TSC-C-WP,365.013,24,25,20,0.04
CMI_n20.in,WP,700,20,300,40,False,TSC-C,TSC-C-WP,381.171,24,25,20,0.04
CMI_n20.in,WP,700,20,400,40,True,TSC-C,TSC-C-WP,442.561,24,25,20,0.04
CMI_n20.in,WP,700,20,400,40,False,TSC-C,TSC-C-WP,461.997,24,25,20,0.04
CMI_n20.in,WP,700,20,500,40,True,TSC-C,TSC-C-WP,432.846,24,25,20,0.04
CMI_n20.in,WP,700,20,500,40,False,TSC-C,TSC-C-WP,479.088,24,25,20,0.04
CMI_n20.in,WP,100,100,5,50,True,TSC-C,TSC-C-WP,778.26,24,25,20,0.04
CMI_n20.in,WP,100,100,5,50,False,TSC-C,TSC-C-WP,807.597,24,25,20,0.04
CMI_n20.in,WP,100,19,20,50,True,TSC-C,TSC-C-WP,347.921,24,25,20,0.04
CMI_n20.in,WP,100,19,20,50,False,TSC-C,TSC-C-WP,346.594,24,25,20,0.04
CMI_n20.in,WP,100,19,35,50,True,TSC-C,TSC-C-WP,323.894,24,25,20,0.04
CMI_n20.in,WP,100,19,35,50,False,TSC-C,TSC-C-WP,391.278,24,25,20,0.04
CMI_n20.in,WP,100,19,50,50,True,TSC-C,TSC-C-WP,386.16299999999995,24,25,20,0.04
CMI_n20.in,WP,100,19,50,50,False,TSC-C,TSC-C-WP,370.40099999999995,24,25,20,0.04
CMI_n20.in,WP,100,19,100,50,True,TSC-C,TSC-C-WP,413.457,24,25,20,0.04
CMI_n20.in,WP,100,19,100,50,False,TSC-C,TSC-C-WP,349.901,24,25,20,0.04
CMI_n20.in,WP,300,300,5,50,True,TSC-C,TSC-C-WP,1943.98,24,25,20,0.04
CMI_n20.in,WP,300,300,5,50,False,TSC-C,TSC-C-WP,1960.96,24,25,20,0.04
CMI_n20.in,WP,300,19,20,50,True,TSC-C,TSC-C-WP,311.57800000000003,24,25,20,0.04
CMI_n20.in,WP,300,19,20,50,False,TSC-C,TSC-C-WP,320.501,24,25,20,0.04
CMI_n20.in,WP,300,19,35,50,True,TSC-C,TSC-C-WP,319.336,24,25,20,0.04
CMI_n20.in,WP,300,19,35,50,False,TSC-C,TSC-C-WP,307.21500000000003,24,25,20,0.04
CMI_n20.in,WP,300,19,50,50,True,TSC-C,TSC-C-WP,323.591,24,25,20,0.04
CMI_n20.in,WP,300,19,50,50,False,TSC-C,TSC-C-WP,424.438,24,25,20,0.04
CMI_n20.in,WP,300,19,100,50,True,TSC-C,TSC-C-WP,359.639,24,25,20,0.04
CMI_n20.in,WP,300,19,100,50,False,TSC-C,TSC-C-WP,449.875,24,25,20,0.04
CMI_n20.in,WP,300,19,200,50,True,TSC-C,TSC-C-WP,373.661,24,25,20,0.04
CMI_n20.in,WP,300,19,200,50,False,TSC-C,TSC-C-WP,438.01099999999997,24,25,20,0.04
CMI_n20.in,WP,300,19,300,50,True,TSC-C,TSC-C-WP,556.9269999999999,24,25,20,0.04
CMI_n20.in,WP,300,19,300,50,False,TSC-C,TSC-C-WP,379.365,24,25,20,0.04
CMI_n20.in,WP,500,500,5,50,True,TSC-C,TSC-C-WP,3148.22,24,25,20,0.04
CMI_n20.in,WP,500,500,5,50,False,TSC-C,TSC-C-WP,3179.84,24,25,20,0.04
CMI_n20.in,WP,500,19,20,50,True,TSC-C,TSC-C-WP,290.58099999999996,24,25,20,0.04
CMI_n20.in,WP,500,19,20,50,False,TSC-C,TSC-C-WP,348.791,24,25,20,0.04
CMI_n20.in,WP,500,19,35,50,True,TSC-C,TSC-C-WP,333.914,24,25,20,0.04
CMI_n20.in,WP,500,19,35,50,False,TSC-C,TSC-C-WP,352.71200000000005,24,25,20,0.04
CMI_n20.in,WP,500,19,50,50,True,TSC-C,TSC-C-WP,355.927,24,25,20,0.04
CMI_n20.in,WP,500,19,50,50,False,TSC-C,TSC-C-WP,349.506,24,25,20,0.04
CMI_n20.in,WP,500,19,100,50,True,TSC-C,TSC-C-WP,346.999,24,25,20,0.04
CMI_n20.in,WP,500,19,100,50,False,TSC-C,TSC-C-WP,363.938,24,25,20,0.04
CMI_n20.in,WP,500,19,200,50,True,TSC-C,TSC-C-WP,360.454,24,25,20,0.04
CMI_n20.in,WP,500,19,200,50,False,TSC-C,TSC-C-WP,364.267,24,25,20,0.04
CMI_n20.in,WP,500,19,300,50,True,TSC-C,TSC-C-WP,406.599,24,25,20,0.04
CMI_n20.in,WP,500,19,300,50,False,TSC-C,TSC-C-WP,484.126,24,25,20,0.04
CMI_n20.in,WP,500,19,400,50,True,TSC-C,TSC-C-WP,426.26599999999996,24,25,20,0.04
CMI_n20.in,WP,500,19,400,50,False,TSC-C,TSC-C-WP,426.479,24,25,20,0.04
CMI_n20.in,WP,500,19,500,50,True,TSC-C,TSC-C-WP,456.509,24,25,20,0.04
CMI_n20.in,WP,500,19,500,50,False,TSC-C,TSC-C-WP,451.812,24,25,20,0.04
CMI_n20.in,WP,700,700,5,50,True,TSC-C,TSC-C-WP,4066.46,24,25,20,0.04
CMI_n20.in,WP,700,700,5,50,False,TSC-C,TSC-C-WP,4260.82,24,25,20,0.04
CMI_n20.in,WP,700,19,20,50,True,TSC-C,TSC-C-WP,329.775,24,25,20,0.04
CMI_n20.in,WP,700,19,20,50,False,TSC-C,TSC-C-WP,340.115,24,25,20,0.04
CMI_n20.in,WP,700,19,35,50,True,TSC-C,TSC-C-WP,318.78499999999997,24,25,20,0.04
CMI_n20.in,WP,700,19,35,50,False,TSC-C,TSC-C-WP,311.331,24,25,20,0.04
CMI_n20.in,WP,700,19,50,50,True,TSC-C,TSC-C-WP,347.343,24,25,20,0.04
CMI_n20.in,WP,700,19,50,50,False,TSC-C,TSC-C-WP,371.53700000000003,24,25,20,0.04
